Date & Time,Time,Permeate properties,,,,,Total Rej,Backwash water,Backwash (5 Nos),Reject water,,Reject water,Reject from membarne,,Tank ,Feed to membrane,,,Feed Inlet to recycle tank,,RO/BW
,Min,Mass(g),Time(s),Cond(ppm),Total Flow (L),Flow rate (LPH),lit, TDS (ppm),Volume (ml),Volume (ml),Recovery,TDS (ppm/ppt),TDS(ppm),Flow rate (LPH),TDS (ppm),TDS (ppm),Flow (LPH),Pressure (psig),Flow (LPH),TDS (ppm),Operation
06.04.2017 02:35 PM,3800,142,35.47,29,865,14.37,99.25,143,98200,1050,89.70702619,,299,35,195,195,49.37,75,14.37,66,RO
06.04.2017 02:45 PM,3810,141,35.64,24,868,14.20,99.25,,98200,1050,89.73895063,,320,35,256,256,49.20,75,14.20,65,RO
06.04.2017 02:55 PM,3820,141,35.68,25,870,14.18,99.25,,98200,1050,89.76012381,,380,35,296,296,49.18,75,14.18,66,RO
06.04.2017 03:08 PM,3820,141,35.4,37,870,14.30,99.85,141,98800,1050,89.70459349,,304,35,205,205,49.30,75,14.30,68,RO
06.04.2017 03:18 PM,3830,141,35.38,24,873,14.30,99.85,,98800,1050,89.73634168,,329,35,244,244,49.30,75,14.30,65,RO
06.04.2017 03:28 PM,3840,143,35.5,26,875,14.46,99.85,,98800,1050,89.75739857,,374,35,286,286,49.46,75,14.46,63,RO
06.04.2017 04:00 PM,3840,145,35.47,30,875,14.67,100.45,132,99400,1050,89.70218873,,312,35,182,182,49.67,75,14.67,65,RO
06.04.2017 04:10 PM,3850,143,35.5,27,878,14.46,100.45,,99400,1050,89.73376258,,349,35,265,265,49.46,75,14.46,64,RO
06.04.2017 04:20 PM,3860,144,35.78,27,880,14.45,100.45,,99400,1050,89.75470447,,384,35,299,299,49.45,75,14.45,63,RO
06.04.2017 04:35 PM,3860,140,35.37,28,880,14.21,101.05,143,100000,1050,89.69981143,,367,35,220,220,234.21,75,14.21,62,RO
06.04.2017 04:45 PM,3870,142,35.34,24,883,14.42,101.05,,100000,1050,89.73121284,,412,35,320,320,334.42,75,14.42,62,RO
06.04.2017 04:55 PM,3880,140,35.4,25,885,14.19,101.05,,100000,1050,89.75204097,,430,35,333,333,347.19,75,14.19,62,RO
07.04.2017 09:35 AM,3880,141,35.72,35,885,14.17,101.65,140,100600,1050,89.69746111,,300,35,194,194,49.17,75,14.17,60,RO
07.04.2017 09:45 AM,3890,161,35.56,21,888,16.25,101.65,,100600,1050,89.72869196,,336,35,219,219,51.25,75,16.25,59,RO
07.04.2017 09:55 AM,3900,141,37.41,21,890,13.53,101.65,,100600,1050,89.74940755,,339,35,250,250,48.53,75,13.53,58,RO
07.04.2017 10:10 AM,3900,148,35.43,24,890,14.99,102.25,140,101200,1050,89.69513731,,269,35,167,167,49.99,75,14.99,59,RO
07.04.2017 10:20 AM,3910,147,35.44,22,893,14.89,102.25,,101200,1050,89.72619945,,312,35,226,226,49.89,75,14.89,58,RO
07.04.2017 10:30 AM,3920,160,38.88,24,895,14.77,102.25,,101200,1050,89.74680371,,352,35,258,258,49.77,75,14.77,57,RO
07.04.2017 11:03 AM,3920,147,35.4,24,895,14.90,102.85,143,101800,1050,89.69283961,,321,35,200,200,49.90,75,14.90,58,RO
07.04.2017 11:13 AM,3930,147,35.4,24,898,14.90,102.85,,101800,1050,89.72373483,,330,35,237,237,49.90,75,14.90,58,RO
07.04.2017 11:23 AM,3940,146,35.5,25,900,14.76,102.85,,101800,1050,89.74422895,,355,35,262,262,49.76,75,14.76,58,RO
07.04.2017 11:30 AM,3940,150,35.53,25,900,15.15,103.45,139,102400,1050,89.69056754,,306,35,223,223,50.15,75,15.15,59,RO
07.04.2017 11:40 AM,3950,139,35.66,22,903,13.99,103.45,,102400,1050,89.72129763,,326,35,258,258,48.99,75,13.99,59,RO
07.04.2017 11:50 AM,3960,143,36.25,23,905,14.16,103.45,,102400,1050,89.74168278,,332,35,300,300,49.16,75,14.16,59,RO
07.04.2017 12:05 PM,3960,149,37.38,26,905,14.31,104.05,132,103000,1050,89.6883207,,252,35,164,164,49.31,75,14.31,59,RO
07.04.2017 12:15 PM,3970,142,35.4,25,908,14.40,104.05,,103000,1050,89.71888741,,320,35,259,259,49.40,75,14.40,59,RO
07.04.2017 12:25 PM,3980,141,35.54,29,910,14.24,104.05,,103000,1050,89.73916474,,385,35,304,304,49.24,75,14.24,58,RO
07.04.2017 02:20 PM,3980,141,35.44,34,910,14.28,104.65,135,103600,1050,89.68609865,,273,35,174,174,49.28,75,14.28,60,RO
07.04.2017 02:30 PM,3990,141,35.5,26,913,14.26,104.65,,103600,1050,89.71650371,,336,35,257,257,49.26,75,14.26,58,RO
07.04.2017 02:40 PM,4000,145,36,27,915,14.46,104.65,,103600,1050,89.73667435,,366,35,275,275,49.46,75,14.46,58,RO
07.04.2017 03:05 PM,4000,158,38.5,30,915,14.73,105.25,132,104200,1050,89.683901,,290,35,184,184,49.73,75,14.73,60,RO
07.04.2017 03:15 PM,4010,149,35.6,24,918,15.02,105.25,,104200,1050,89.7141461,,325,35,244,244,50.02,75,15.02,58,RO
07.04.2017 03:25 PM,4020,148,35.56,24,920,14.94,105.25,,104200,1050,89.73421117,,340,35,253,253,49.94,75,14.94,58,RO
07.04.2017 03:35 PM,4020,151,35.72,27,920,15.17,105.85,134,104800,1050,89.68172735,,287,35,169,169,50.17,75,15.17,58,RO
07.04.2017 03:45 PM,4030,149,35.38,22,923,15.12,105.85,,104800,1050,89.71181416,,307,35,224,224,50.12,75,15.12,58,RO
07.04.2017 03:55 PM,4040,148,35.53,23,925,14.95,105.85,,104800,1050,89.73177475,,339,35,253,253,49.95,75,14.95,58,RO
07.04.2017 04:03 PM,4040,151,35.5,25,925,15.27,106.45,138,105400,1050,89.67957729,,269,35,168,168,50.27,75,15.27,60,RO
07.04.2017 04:13 PM,4050,149,35.53,23,928,15.05,106.45,,105400,1050,89.70950747,,322,35,246,246,50.05,75,15.05,60,RO
07.04.2017 04:23 PM,4060,141,35.59,24,930,14.22,106.45,,105400,1050,89.72936466,,339,35,273,273,49.22,75,14.22,60,RO
10.04.2017 02:07 PM,4060,132,35.5,47,930,13.35,107.05,131,106000,1050,89.67745046,,236,35,164,164,48.35,75,13.35,60,RO
10.04.2017 02:17 PM,4070,137,35.47,18,933,13.86,107.05,,106000,1050,89.70722561,,270,35,216,216,48.86,75,13.86,61,RO
10.04.2017 02:27 PM,4080,140,35.5,19,935,14.15,107.05,,106000,1050,89.72698047,,310,35,246,246,49.15,75,14.15,60,RO
10.04.2017 02:55 PM,4080,130,35.78,19,935,13.04,107.65,130,106600,1050,89.67534647,,214,35,155,155,48.04,75,13.04,62,RO
10.04.2017 03:05 PM,4090,143,35.4,18,938,14.50,107.65,,106600,1050,89.7049682,,281,35,224,224,49.50,75,14.50,65,RO
10.04.2017 03:15 PM,4100,145,35.47,21,940,14.67,107.65,,106600,1050,89.72462177,,336,35,277,277,49.67,75,14.67,62,RO
10.04.2017 03:24 PM,4100,168,40.72,23,940,14.81,108.25,130,107200,1050,89.67326497,,261,35,188,188,49.81,75,14.81,62,RO
10.04.2017 03:34 PM,4110,147,35.63,20,943,14.81,108.25,,107200,1050,89.70273484,,319,35,255,255,49.81,75,14.81,61,RO
10.04.2017 03:44 PM,4120,145,35.54,21,945,14.64,108.25,,107200,1050,89.72228816,,359,35,300,300,49.64,75,14.64,61,RO
10.04.2017 03:55 PM,4120,147,35.47,23,945,14.87,108.85,133,107800,1050,89.67120558,,261,35,189,189,49.87,75,14.87,61,RO
10.04.2017 04:05 PM,4130,148,35.47,22,948,14.98,108.85,,107800,1050,89.70052515,,326,35,269,269,49.98,75,14.98,61,RO
10.04.2017 04:15 PM,4140,147,35.47,22,950,14.87,108.85,,107800,1050,89.71997922,,360,35,300,300,49.87,75,14.87,61,RO
10.04.2017 05:25 PM,4140,151,35.5,25,950,15.27,109.45,133,108400,1050,89.66916796,,269,35,168,168,183.27,75,15.27,60,RO
10.04.2017 05:35 PM,4150,149,35.53,23,953,15.05,109.45,,108400,1050,89.69833875,,322,35,246,246,261.05,75,15.05,60,RO
10.04.2017 05:45 PM,4160,141,35.59,24,955,14.22,109.45,,108400,1050,89.71769458,,339,35,273,273,287.22,75,14.22,60,RO
11.04.2017 09:35 AM,4170,141,35.97,35,955,14.07,110.05,131,109000,1050,89.66715178,,305,35,208,208,49.07,75,14.07,62,RO
11.04.2017 09:45 AM,4170,142,35.56,19,958,14.33,110.05,,109000,1050,89.69617527,,326,35,234,234,49.33,75,14.33,57,RO
11.04.2017 09:55 AM,4180,143,35.56,21,960,14.43,110.05,,109000,1050,89.71543386,,351,35,267,267,49.43,75,14.43,58,RO
11.04.2017 10:20 AM,4180,151,35.44,25,960,15.29,110.65,140,109600,1050,89.66515668,,293,35,227,227,50.29,75,15.29,60,RO
11.04.2017 10:30 AM,4190,148,35.4,19,963,15.01,110.65,,109600,1050,89.69403437,,315,35,247,247,50.01,75,15.01,60,RO
11.04.2017 10:40 AM,4200,147,35.47,19,965,14.87,110.65,,109600,1050,89.71319667,,338,35,270,270,49.87,75,14.87,59,RO
11.04.2017 11:00 AM,4200,151,35.59,21,965,15.23,111.25,113,110200,1050,#REF!,,257,35,170,170,50.23,75,15.23,60,RO
11.04.2017 11:10 AM,4210,154,36,20,968,15.35,111.25,,110200,1050,89.69191568,,316,35,244,244,50.35,75,15.35,59,RO
11.04.2017 11:20 AM,4220,151,35.44,20,970,15.29,111.25,,110200,1050,89.71098266,,347,35,269,269,50.29,75,15.29,58,RO
11.04.2017 11:30 AM,4220,152,35.56,21,970,15.34,111.85,115,110800,1050,89.66122845,,256,35,167,167,50.34,75,15.34,58,RO
11.04.2017 11:40 AM,4230,150,35.44,20,973,15.19,111.85,,110800,1050,89.68981887,,324,35,252,252,50.19,75,15.19,57,RO
11.04.2017 11:50 AM,4240,165,38.97,21,975,15.20,111.85,,110800,1050,89.70879146,,362,35,283,283,50.20,75,15.20,57,RO
11.04.2017 12:05 PM,4240,155,35.41,26,975,15.71,112.45,124,111400,1050,89.65929468,,298,35,213,213,50.71,75,15.71,57,RO
11.04.2017 12:15 PM,4250,167,38.41,19,978,15.61,112.45,,111400,1050,89.78655038,,329,35,235,235,50.61,75,15.61,57,RO
11.04.2017 12:25 PM,4260,154,35.56,18,980,15.54,112.45,,111400,1050,89.70662273,,347,35,260,260,50.54,75,15.54,56,RO
11.04.2017 02:48 PM,4260,158,35.65,24,980,15.91,113.05,122,112000,1050,89.65738072,,245,35,171,171,50.91,75,15.91,60,RO
11.04.2017 02:58 PM,4270,149,35.5,19,983,15.06,113.05,,112000,1050,89.68568952,,311,35,238,238,50.06,75,15.06,58,RO
11.04.2017 03:08 PM,4280,150,35.56,20,985,15.14,113.05,,112000,1050,89.70447612,,359,35,278,278,50.14,75,15.14,58,RO
11.04.2017 03:30 PM,4280,157,35.41,25,985,15.91,113.65,121,112600,1050,89.65548628,,286,35,205,205,50.91,75,15.91,58,RO
11.04.2017 03:40 PM,4290,157,35.62,19,988,15.82,113.65,,112600,1050,89.68365633,,316,35,240,240,50.82,75,15.82,58,RO
11.04.2017 03:50 PM,4300,158,36.18,19,990,15.67,113.65,,112600,1050,89.70235129,,345,35,272,272,50.67,75,15.67,59,RO
11.04.2017 04:00 PM,4300,155,35.41,20,990,15.71,114.25,126,113200,1050,89.65361105,,262,35,167,167,50.71,75,15.71,60,RO
11.04.2017 04:10 PM,4310,156,35.47,18,993,15.79,114.25,,113200,1050,89.68164371,,314,35,244,244,50.79,75,15.79,60,RO
11.04.2017 04:20 PM,4320,155,35.41,20,995,15.71,114.25,,113200,1050,89.70024792,,351,35,300,300,50.71,75,15.71,60,RO
11.04.2017 04:30 PM,4320,140,35.37,28,995,14.21,114.85,125,113800,1050,89.65175474,,367,35,220,220,49.21,75,14.21,60,RO
11.04.2017 04:40 PM,4330,142,35.34,24,998,14.42,114.85,,113800,1050,89.67965135,,412,35,320,320,49.42,75,14.42,61,RO
11.04.2017 04:50 PM,4340,140,35.4,25,1000,14.19,114.85,,113800,1050,89.69816567,,430,35,333,333,49.19,75,14.19,60,RO
12.04.2017 09:20 AM,4340,152,35.44,26,1000,15.39,115.45,127,114400,1050,89.64991707,,284,35,197,197,50.39,75,15.39,54,RO
12.04.2017 09:30 AM,4350,153,35.88,17,1003,15.31,115.45,,114400,1050,89.67767893,,323,35,245,245,50.31,75,15.31,53,RO
12.04.2017 09:40 AM,4360,141,35.62,18,1005,14.21,115.45,,114400,1050,89.69610424,,333,35,267,267,49.21,75,14.21,53,RO
12.04.2017 09:50 AM,4360,151,35.4,22,1005,15.31,116.05,120,115000,1050,89.64809777,,276,35,195,195,50.31,75,15.31,53,RO
12.04.2017 10:00 AM,4370,151,35.38,18,1008,15.32,116.05,,115000,1050,89.67572617,,304,35,226,226,50.32,75,15.32,53,RO
12.04.2017 10:10 AM,4380,151,35.37,18,1010,15.32,116.05,,115000,1050,89.69406332,,319,35,246,246,50.32,75,15.32,53,RO
12.04.2017 10:30 AM,4380,147,35.4,18,1010,14.90,116.65,124,115600,1050,89.64629654,,228,35,172,172,49.90,75,14.90,55,RO
12.04.2017 10:40 AM,4390,147,35.41,19,1013,14.90,116.65,,115600,1050,89.67379277,,288,35,244,244,49.90,75,14.90,55,RO
12.04.2017 10:50 AM,4400,145,35.34,19,1015,14.73,116.65,,115600,1050,89.69204259,,332,35,275,275,49.73,75,14.73,55,RO
12.04.2017 11:00 AM,4400,149,35.37,20,1015,15.12,117.25,130,116200,1050,89.64451314,,247,35,173,173,50.12,75,15.12,55,RO
12.04.2017 11:10 AM,4410,147,35.53,19,1018,14.85,117.25,,116200,1050,89.67187844,,309,35,257,257,49.85,75,14.85,56,RO
12.04.2017 11:20 AM,4420,145,35.59,21,1020,14.62,117.25,,116200,1050,89.69004177,,349,35,294,294,49.62,75,14.62,56,RO
12.04.2017 11:37 AM,4420,159,37.56,29,1020,15.19,117.85,125,116800,1050,89.64274729,,250,35,167,167,50.19,75,15.19,56,RO
12.04.2017 11:47 AM,4430,152,35.59,20,1023,15.33,117.85,,116800,1050,89.66998291,,313,35,249,249,50.33,75,15.33,55,RO
12.04.2017 11:57 AM,4440,156,37.19,21,1025,15.06,117.85,,116800,1050,89.68806055,,350,35,283,283,50.06,75,15.06,55,RO
12.04.2017 12:14 PM,4440,151,35.38,23,1025,15.32,118.45,128,117400,1050,89.64099873,,274,35,172,172,50.32,75,15.32,55,RO
12.04.2017 12:24 PM,4450,154,35.44,20,1028,15.60,118.45,,117400,1050,89.66810589,,318,35,251,251,50.60,75,15.60,55,RO
12.04.2017 12:34 PM,4460,151,35.37,23,1030,15.32,118.45,,117400,1050,89.68609865,,364,35,290,290,50.32,75,15.32,55,RO
12.04.2017 02:20 PM,4460,156,36.78,30,1030,15.22,119.05,136,118000,1050,89.63926722,,311,35,170,170,50.22,75,15.22,58,RO
12.04.2017 02:30 PM,4470,151,35.28,22,1033,15.36,119.05,,118000,1050,89.66624712,,322,35,243,243,50.36,75,15.36,56,RO
12.04.2017 02:40 PM,4480,152,35.5,23,1035,15.37,119.05,,118000,1050,89.6841558,,349,35,276,276,50.37,75,15.37,56,RO
12.04.2017 02:55 PM,4480,158,35.5,25,1035,15.97,119.65,123,118600,1050,89.63755251,,275,35,174,174,50.97,75,15.97,57,RO
12.04.2017 03:05 PM,4490,157,35.47,21,1038,15.89,119.65,,118600,1050,89.66440634,,318,35,245,245,50.89,75,15.89,57,RO
12.04.2017 03:15 PM,4500,156,35.31,21,1040,15.86,119.65,,118600,1050,89.68223171,,351,35,277,277,50.86,75,15.86,57,RO
12.04.2017 03:25 PM,4500,162,35.38,25,1040,16.43,120.25,132,119200,1050,89.63585434,,281,35,185,185,51.43,75,16.43,57,RO
12.04.2017 03:35 PM,4510,158,35.53,21,1043,15.96,120.25,,119200,1050,89.66258328,,328,35,257,257,50.96,75,15.96,57,RO
12.04.2017 03:45 PM,4520,155,35.34,23,1045,15.74,120.25,,119200,1050,89.68032611,,373,35,306,306,50.74,75,15.74,58,RO
12.04.2017 04:30 PM,4520,151,35.38,30,1045,15.32,120.85,134,119800,1050,89.63417249,,315,35,172,172,50.32,75,15.32,61,RO
12.04.2017 04:40 PM,4530,155,36.34,21,1048,15.31,120.85,,119800,1050,89.66077769,,327,35,260,260,50.31,75,15.31,61,RO
12.04.2017 04:50 PM,4540,146,35.38,22,1050,14.81,120.85,,119800,1050,89.67843874,,348,35,300,300,49.81,75,14.81,61,RO
13.04.2017 09:30 AM,4540,147,35.69,56,1050,14.78,121.45,134,120400,1050,89.63250672,,246,35,164,164,49.78,75,14.78,60,RO
13.04.2017 09:40 AM,4550,147,35.47,15,1053,14.87,121.45,,120400,1050,89.65898931,,298,35,214,214,49.87,75,14.87,57,RO
13.04.2017 09:50 AM,4560,148,35.41,17,1055,15.00,121.45,,120400,1050,89.67656934,,334,35,251,251,50.00,75,15.00,57,RO
13.04.2017 10:00 AM,4560,156,35.78,20,1055,15.65,122.05,130,121000,1050,89.6308568,,288,35,173,173,50.65,75,15.65,58,RO
13.04.2017 10:10 AM,4570,157,36.53,18,1058,15.43,122.05,,121000,1050,89.65721791,,307,35,225,225,50.43,75,15.43,58,RO
13.04.2017 10:20 AM,4580,150,35.63,19,1060,15.11,122.05,,121000,1050,89.67471765,,352,35,271,271,50.11,75,15.11,58,RO
13.04.2017 10:45 AM,4580,147,35.5,23,1060,14.86,122.65,128,121600,1050,89.62922251,,288,35,175,175,49.86,75,14.86,59,RO
13.04.2017 10:55 AM,4590,147,35.5,19,1063,14.86,122.65,,121600,1050,89.65546325,,306,35,234,234,49.86,75,14.86,59,RO
13.04.2017 11:05 AM,4600,146,35.31,19,1065,14.84,122.65,,121600,1050,89.67288343,,340,35,267,267,49.84,75,14.84,58,RO
13.04.2017 11:15 AM,4600,151,35.44,24,1065,15.29,123.25,127,122200,1050,89.62760362,,288,35,179,179,50.29,75,15.29,58,RO
13.04.2017 11:25 AM,4610,155,36.63,19,1068,15.19,123.25,,122200,1050,89.65372508,,304,35,232,232,50.19,75,15.19,59,RO
13.04.2017 11:35 AM,4620,165,38.94,19,1070,15.21,123.25,,122200,1050,89.67106642,,335,35,262,262,50.21,75,15.21,59,RO
13.04.2017 11:45 AM,4620,151,35.37,21,1070,15.32,123.85,132,122800,1050,89.62599992,,296,35,228,228,50.32,75,15.32,58,RO
13.04.2017 11:55 AM,4630,150,35.47,19,1073,15.18,123.85,,122800,1050,89.65200318,,320,35,247,247,50.18,75,15.18,58,RO
13.04.2017 12:05 PM,4640,156,36.97,20,1075,15.15,123.85,,122800,1050,89.66926638,,354,35,279,279,50.15,75,15.15,59,RO
13.04.2017 12:15 PM,4640,151,35.38,23,1075,15.32,124.45,128,123400,1050,89.62441119,,274,35,172,172,50.32,75,15.32,59,RO
